"callsign","Counter","time","Latitude","Longitude","Altitude","HorizontalSpeed","Heading","Satellites","Temperature","BatteryVoltage","BatteryCurrent","gyro_x","gyro_y","gyro_z","accel_z","infrared","Temp.","timestamp"
"$CST","109.0","14:01:13","52.20199","0.1168","48.0","0.0","0.0","9.0","31.9","5.7","0.001","0.6797","-0.1953","0.9609","10.32","290.0","24.4","1571752872.804"
"$CST","110.0","14:01:27","52.20201","0.11676","57.0","0.0","0.0","9.0","31.9","5.7","0.001","0.7891","-0.3281","0.6172","10.31","283.0","24.4","1571752882.968"
"$CST","111.0","14:01:41","52.20203","0.11673","62.0","0.0","0.0","9.0","31.9","5.7","0.001","1.0","0.1875","0.6406","10.32","275.0","24.4","1571752893.09"
"$CST","112.0","14:01:55","52.20203","0.1167","65.0","0.0","0.0","9.0","31.9","5.7","0.001","0.5547","-0.1641","0.9062","10.31","258.0","24.4","1571752913.378"
"$CST","113.0","14:02:09","52.20203","0.11669","63.0","0.0","0.0","9.0","31.9","5.7","0.001","0.7578","-0.3125","0.7344","10.32","251.0","24.4","1571752923.505"
"$CST","114.0","14:02:23","52.20202","0.1167","58.0","0.0","0.0","9.0","31.9","5.7","0.001","0.7344","-0.3594","0.6797","10.32","244.0","24.4","1571752933.625"
"$CST","115.0","14:02:37","52.20202","0.11671","53.0","0.0","0.0","9.0","31.9","5.7","0.001","0.5","-0.2422","0.4844","10.3","235.0","24.4","1571752953.918"
"$CST","116.0","14:02:50","52.20203","0.11672","49.0","0.0","0.0","9.0","31.9","5.7","0.001","0.7656","0.0703","0.6484","10.31","235.0","24.5","1571752964.078"
"$CST","117.0","14:03:04","52.20205","0.11673","46.0","0.0","0.0","9.0","32.0","5.7","0.001","0.6094","-0.2812","0.5703","10.32","234.0","24.4","1571752984.379"
"$CST","118.0","14:03:18","52.20206","0.11673","43.0","0.0","0.0","9.0","32.0","5.7","0.001","0.6484","-0.1875","0.9375","10.3","234.0","24.4","1571752994.527"
"$CST","119.0","14:03:32","52.20208","0.11672","44.0","0.0","0.0","9.0","32.0","5.7","0.001","0.4062","-0.1953","0.8281","10.32","233.0","24.4","1571753004.647"
"$CST","120.0","14:03:46","52.20208","0.11671","43.0","0.0","0.0","9.0","32.0","5.7","0.001","0.6484","-0.1875","0.6562","10.31","230.0","24.4","1571753024.942"
"$CST","121.0","14:04:00","52.20209","0.11672","41.0","0.0","0.0","9.0","32.1","5.7","0.001","0.2578","-0.3828","0.8203","10.31","228.0","24.4","1571753035.087"
"$CST","122.0","14:04:14","52.2021","0.11671","42.0","0.0","0.0","9.0","32.1","5.7","0.001","0.9766","-0.3984","0.6797","10.31","224.0","24.4","1571753045.213"
"$CST","123.0","14:04:28","52.20211","0.11671","40.0","0.0","0.0","9.0","32.0","5.7","0.001","0.5156","-0.2578","0.5703","10.29","222.0","24.5","1571753065.54"
"$CST","124.0","14:04:42","52.20211","0.11672","38.0","0.0","0.0","9.0","32.1","5.7","0.001","0.6797","-0.5156","0.4609","10.31","225.0","24.4","1571753075.682"
"$CST","125.0","14:04:55","52.20211","0.11674","35.0","0.0","0.0","9.0","32.1","5.7","0.001","1.1406","-0.2812","0.7266","10.3","231.0","24.4","1571753095.964"
"$CST","126.0","14:05:09","52.20209","0.11678","31.0","0.0","0.0","9.0","32.1","5.7","0.001","0.4766","-0.3828","0.5547","10.3","236.0","24.4","1571753106.117"
"$CST","127.0","14:05:23","52.20208","0.1168","28.0","0.0","0.0","9.0","32.1","5.7","0.001","0.4688","0.1562","0.8125","10.31","239.0","24.5","1571753116.257"
"$CST","128.0","14:05:37","52.20208","0.11682","26.0","0.0","0.0","9.0","32.1","5.7","0.001","1.0312","-0.1875","0.6172","10.31","244.0","24.5","1571753136.561"
"$CST","129.0","14:05:51","52.20208","0.11682","25.0","0.0","0.0","9.0","32.1","5.7","0.001","0.6016","-0.0234","0.7266","10.3","245.0","24.5","1571753146.692"
"$CST","130.0","14:06:05","52.20208","0.11681","24.0","0.0","0.0","9.0","32.1","5.7","0.001","0.8281","-0.1406","0.6641","10.31","249.0","24.4","1571753156.819"
"$CST","131.0","14:06:19","52.20206","0.11679","21.0","0.0","0.0","9.0","32.1","5.7","0.001","0.5","-0.1016","0.8438","10.33","256.0","24.5","1571753177.124"
"$CST","132.0","14:06:33","52.20203","0.11677","16.0","0.0","0.0","9.0","32.1","5.7","0.001","0.7578","-0.0312","0.3438","10.32","261.0","24.5","1571753187.261"
"$CST","133.0","14:06:46","52.202","0.11676","12.0","0.0","0.0","9.0","32.1","5.7","0.001","0.6094","-0.0234","0.7031","10.3","285.0","24.5","1571753197.421"
"$CST","134.0","14:07:01","52.20195","0.11675","8.0","0.0","0.0","9.0","32.1","5.7","0.001","0.7734","-0.1016","0.8203","10.31","301.0","24.5","1571753217.733"
"$CST","135.0","14:07:14","52.20193","0.11674","5.0","0.0","0.0","9.0","32.1","5.7","0.001","0.6719","0.0625","0.7188","10.29","308.0","24.5","1571753227.861"
"$CST","136.0","14:07:28","52.20192","0.11673","5.0","0.0","0.0","9.0","32.2","5.7","0.001","0.8125","-0.1953","0.6172","10.32","321.0","24.5","1571753248.138"
"$CST","137.0","14:07:42","52.20194","0.11674","8.0","0.0","0.0","9.0","32.1","5.7","0.001","0.6484","-0.4766","0.75","10.29","324.0","24.5","1571753258.287"
"$CST","138.0","14:07:56","52.20195","0.11675","11.0","0.0","0.0","8.0","32.2","5.7","0.001","0.6016","-0.3047","0.6328","10.29","326.0","24.5","1571753268.429"
"$CST","139.0","14:08:10","52.20194","0.11674","12.0","0.0","0.0","9.0","32.1","5.7","0.001","0.375","0.0156","0.7812","10.3","333.0","24.5","1571753288.685"
"$CST","140.0","14:08:24","52.20194","0.11673","12.0","0.0","0.0","9.0","32.2","5.7","0.001","0.9531","-0.4219","0.5547","10.31","336.0","24.5","1571753298.836"
"$CST","141.0","14:08:38","52.20194","0.11671","12.0","0.0","0.0","9.0","32.2","5.7","0.001","1.0703","-0.4062","0.8203","10.3","339.0","24.5","1571753308.989"
"$CST","142.0","14:08:51","52.20197","0.11671","13.0","0.0","0.0","9.0","32.2","5.7","0.001","0.3281","-0.0312","0.6562","10.32","328.0","24.5","1571753329.305"
"$CST","143.0","14:09:05","52.20198","0.11672","13.0","0.0","0.0","9.0","32.2","5.7","0.001","0.8984","-0.5469","0.5","10.29","325.0","24.5","1571753339.466"
"$CST","144.0","14:09:19","52.202","0.11673","17.0","0.0","0.0","9.0","32.2","5.7","0.001","1.0547","-0.0078","0.9219","10.33","309.0","24.5","1571753359.746"
"$CST","145.0","14:09:33","52.202","0.11674","19.0","0.0","0.0","9.0","32.2","5.7","0.001","0.8125","0.1172","0.7188","10.32","321.0","24.5","1571753369.898"
"$CST","146.0","14:09:47","52.20201","0.11673","22.0","0.0","0.0","8.0","32.2","5.7","0.001","0.8438","-0.2656","0.9062","10.33","332.0","24.5","1571753380.059"
"$CST","147.0","14:10:01","52.202","0.11672","23.0","0.0","0.0","9.0","32.2","5.7","0.001","0.8281","-0.125","0.5469","10.31","346.0","24.5","1571753400.347"
"$CST","148.0","14:10:15","52.20195","0.11669","16.0","0.0","0.0","9.0","32.2","5.7","0.001","0.6797","-0.2578","0.5312","10.29","348.0","24.5","1571753410.496"
"$CST","149.0","14:10:29","52.20199","0.11669","19.0","0.0","0.0","9.0","32.2","5.7","0.001","1.125","-0.1875","0.4375","10.28","349.0","24.5","1571753420.624"
"$CST","150.0","14:10:43","52.202","0.11672","22.0","0.0","0.0","9.0","32.2","5.7","0.001","0.8984","-0.4062","1.0078","10.31","347.0","24.5","1571753440.879"
"$CST","151.0","14:10:56","52.20201","0.11673","22.0","0.0","0.0","9.0","32.2","5.7","0.001","0.9609","0.0","0.6953","10.28","343.0","24.5","1571753451.041"
"$CST","152.0","14:11:10","52.202","0.11673","19.0","0.0","0.0","10.0","32.2","5.7","0.001","0.3984","0.0","0.5547","10.32","336.0","24.5","1571753461.189"
"$CST","153.0","14:11:24","52.202","0.11676","19.0","0.0","0.0","10.0","32.2","5.7","0.001","0.6797","-0.0547","0.3438","10.31","318.0","24.5","1571753481.488"
"$CST","154.0","14:11:38","52.202","0.11679","20.0","0.0","0.0","10.0","32.2","5.7","0.001","0.5703","-0.5156","0.5547","10.31","307.0","24.5","1571753491.615"
"$CST","155.0","14:11:52","52.20198","0.11681","21.0","0.0","0.0","9.0","32.2","5.7","0.001","1.0469","-0.3047","0.4375","10.3","276.0","24.5","1571753511.902"
"$CST","156.0","14:12:06","52.20198","0.11684","24.0","0.0","0.0","10.0","32.2","5.7","0.001","1.2109","-0.2578","0.6797","10.29","263.0","24.5","1571753522.061"
"$CST","157.0","14:12:20","52.20198","0.11686","27.0","0.0","0.0","10.0","32.2","5.7","0.001","0.4766","-0.1016","0.7031","10.31","250.0","24.5","1571753532.204"
"$CST","158.0","14:12:34","52.20198","0.11688","30.0","0.0","0.0","10.0","32.2","5.7","0.001","0.9531","-0.1406","0.5938","10.3","237.0","24.5","1571753552.489"
"$CST","159.0","14:12:47","52.20199","0.11689","31.0","0.0","0.0","10.0","32.2","5.7","0.001","0.2578","-0.1641","0.4766","10.29","226.0","24.5","1571753562.632"
"$CST","160.0","14:13:02","52.20198","0.11686","34.0","0.0","0.0","10.0","32.3","5.7","0.001","0.6094","0.2344","0.7109","10.3","220.0","24.5","1571753572.757"
"$CST","103.0","4:182225.""0194","0.11675","30.0","0.0","0.0","11.0","32.4","0.7","0.001","0.359","-0.0078","0.625","10.33","100.0","24.0","1717389506605.0"
"$CST","225.0","14:28:08","52.20186","0.1168","15.0","0.0","0.0","11.0","33.7","5.7","0.001","0.5","-0.2344","0.5312","10.33","2312.0","26.4","1571754486.012"
"$CST","226.0","14:28:22","52.20186","0.1168","16.0","0.0","0.0","11.0","33.7","5.7","0.001","0.75","-0.5391","0.7578","10.32","2311.0","26.4","1571754496.134"
"$CST","227.0","14:28:36","52.20185","0.11681","16.0","0.0","0.0","11.0","33.8","5.7","0.001","0.7578","-0.2344","0.5234","10.31","2285.0","26.4","1571754516.434"
"$CST","228.0","14:28:50","52.20182","0.11683","16.0","0.0","0.0","10.0","33.8","5.7","0.001","0.6797","-0.3359","0.4766","10.31","2220.0","26.5","1571754526.644"
"$CST","229.0","14:29:04","52.2018","0.11685","17.0","0.0","0.0","11.0","33.8","5.7","0.001","0.3672","-0.4531","0.5","10.3","2254.0","26.5","1571754536.812"
"$CST","230.0","14:29:17","52.20176","0.11688","15.0","0.0","0.0","12.0","33.8","5.7","0.001","0.7188","-0.4062","0.8438","10.31","2235.0","26.5","1571754557.145"
"$CST","231.0","14:29:32","52.20175","0.1169","16.0","0.0","0.0","12.0","33.8","5.7","0.001","0.7188","-0.4922","0.6875","10.34","2227.0","26.5","1571754567.296"
"$CST","232.0","14:29:46","52.20173","0.11691","15.0","0.0","0.0","12.0","33.9","5.7","0.001","0.9219","-0.5625","0.6328","10.32","2217.0","26.5","1571754577.462"
"$CST","233.0","14:30:00","52.2017","0.11692","12.0","0.0","0.0","11.0","33.9","5.7","0.001","1.0312","-0.5859","0.6797","10.32","2189.0","26.6","1571754597.779"
"$CST","234.0","14:30:14","52.2017","0.11693","8.0","0.0","0.0","10.0","33.9","5.7","0.001","0.8047","-0.3281","0.5703","10.31","2155.0","26.6","1571754607.938"
"$CST","235.0","14:30:28","52.20171","0.11692","6.0","0.0","0.0","11.0","33.9","5.7","0.001","0.7734","-0.4688","0.4766","10.3","2097.0","26.6","1571754628.22"
"$CST","236.0","14:30:42","52.20179","0.11688","10.0","0.0","0.0","12.0","34.0","5.7","0.001","0.7031","-0.7266","0.6562","10.31","2078.0","26.6","1571754638.357"
"$CST","237.0","14:30:56","52.20179","0.11687","9.0","0.0","0.0","12.0","34.0","5.7","0.001","1.0156","-0.3125","0.3906","10.3","2062.0","26.6","1571754648.521"
"$CST","238.0","14:31:10","52.20179","0.11687","8.0","0.0","0.0","11.0","34.1","5.7","0.001","0.6406","-0.5625","0.5547","10.29","2047.0","26.7","1571754668.753"
"$CST","239.0","14:31:24","52.20182","0.11683","12.0","0.0","0.0","11.0","34.1","5.7","0.001","0.6484","-0.2344","0.8672","10.29","2034.0","26.7","1571754678.881"
"$CST","240.0","14:31:38","52.20185","0.11681","16.0","0.0","0.0","12.0","34.1","5.7","0.001","0.75","-0.5703","0.4062","10.3","2026.0","26.7","1571754689.019"
"$CST","241.0","14:31:51","52.20187","0.1168","19.0","0.0","0.0","11.0","34.1","5.7","0.001","0.75","-0.1641","0.6641","10.33","2000.0","26.7","1571754709.327"
"$CST","242.0","14:32:05","52.20191","0.1168","22.0","0.0","0.0","11.0","34.1","5.7","0.001","0.8672","-0.3828","0.4062","10.34","1981.0","26.7","1571754719.49"
"$CST","243.0","14:32:19","52.20194","0.11681","23.0","0.0","0.0","11.0","34.2","5.7","0.001","0.6484","-0.2109","0.3906","10.3","1955.0","26.7","1571754739.759"
"$CST","244.0","14:32:33","52.20198","0.11681","26.0","0.0","0.0","12.0","34.2","5.7","0.001","0.5703","-0.4062","0.6875","10.31","1962.0","26.7","1571754749.91"
"$CST","245.0","14:32:47","52.20201","0.1168","29.0","0.0","0.0","12.0","34.2","5.7","0.001","0.6094","-0.1719","0.5781","10.32","1993.0","26.8","1571754760.071"
"$CST","246.0","14:33:01","52.20198","0.11682","28.0","0.0","0.0","12.0","34.2","5.6","0.001","0.9766","-0.1172","0.6406","10.31","2069.0","26.8","1571754780.368"
"$CST","247.0","14:33:15","52.202","0.11682","31.0","0.0","0.0","10.0","34.2","5.7","0.001","0.7734","-0.1719","0.6406","10.31","2096.0","26.8","1571754790.518"
"$CST","248.0","14:33:29","52.20197","0.11682","28.0","0.0","0.0","11.0","34.3","5.7","0.001","0.7188","-0.5938","0.6797","10.3","2089.0","26.8","1571754800.646"
"$CST","249.0","14:33:43","52.20195","0.11682","25.0","0.0","0.0","11.0","34.3","5.7","0.001","0.7031","-0.5156","0.3594","10.31","2068.0","26.9","1571754820.952"
"$CST","250.0","14:33:57","52.20194","0.11682","22.0","0.0","0.0","11.0","34.3","5.7","0.001","1.0703","-0.3828","0.4297","10.31","2080.0","26.9","1571754831.103"
"$CST","251.0","14:34:11","52.2019","0.11683","16.0","0.0","0.0","12.0","34.3","5.7","0.001","1.0703","-0.5","0.8203","10.32","2074.0","26.9","1571754851.361"
"$CST","252.0","14:34:25","52.20189","0.11684","13.0","0.0","0.0","12.0","34.4","5.7","0.001","1.0859","-0.5469","0.6172","10.32","2065.0","26.9","1571754861.519"
"$CST","253.0","14:34:39","52.20188","0.11685","12.0","0.0","0.0","12.0","34.4","5.7","0.001","0.8672","-0.2812","0.5547","10.32","2058.0","26.9","1571754871.659"
"$CST","254.0","14:34:53","52.2019","0.11685","14.0","0.0","0.0","12.0","34.4","5.6","0.001","0.4375","-0.0234","0.75","10.32","2089.0","27.0","1571754891.914"
"$CST","255.0","14:35:07","52.2019","0.11685","15.0","0.0","0.0","12.0","34.4","5.7","0.001","0.9922","-0.125","0.6094","10.31","2109.0","27.0","1571754902.07"
"$CST","256.0","14:35:21","52.20191","0.11684","16.0","0.0","0.0","12.0","34.4","5.7","0.001","1.0469","-0.5391","0.75","10.33","2118.0","26.9","1571754912.22"
"$CST","257.0","14:35:35","52.20192","0.11681","16.0","0.0","0.0","12.0","34.4","5.7","0.001","0.8281","-0.4062","0.6406","10.3","2160.0","27.0","1571754932.528"
"$CST","258.0","14:35:48","52.20194","0.1168","17.0","0.0","0.0","12.0","34.5","5.7","0.001","1.0312","-0.1406","0.4375","10.28","2176.0","27.0","1571754942.661"
"$CST","259.0","14:36:03","52.20196","0.1168","19.0","0.0","0.0","11.0","34.5","5.7","0.001","0.6484","-0.125","0.4375","10.32","2204.0","27.0","1571754962.956"
"$CST","260.0","14:36:16","52.20196","0.11679","21.0","0.0","0.0","11.0","34.5","5.7","0.001","0.7031","-0.6797","0.7031","10.33","2224.0","27.0","1571754973.103"
"$CST","261.0","14:36:31","52.20195","0.11679","21.0","0.0","0.0","12.0","34.5","5.7","0.001","0.3516","-0.2812","0.6562","10.32","2230.0","27.0","1571754983.215"
"$CST","262.0","14:36:45","52.20194","0.11677","23.0","0.0","0.0","12.0","34.5","5.7","0.001","0.5859","-0.4531","0.5469","10.31","2229.0","27.1","1571755003.493"
"$CST","263.0","14:36:59","52.20193","0.11676","25.0","0.0","0.0","12.0","34.5","5.6","0.001","0.4609","-0.3828","0.7969","10.3","2243.0","27.1","1571755013.653"
"$CST","264.0","14:37:12","52.20191","0.11678","23.0","0.0","0.0","11.0","34.6","5.7","0.001","0.8438","-0.4062","0.6406","10.3","2247.0","27.1","1571755023.823"
"$CST","265.0","14:37:26","52.20192","0.11678","23.0","0.0","0.0","12.0","34.6","5.7","0.001","1.2344","-0.3594","0.6797","10.3","2236.0","27.1","1571755044.118"
"$CST","266.0","14:37:40","52.20194","0.11679","23.0","0.0","0.0","12.0","34.6","5.7","0.001","0.4922","-0.4766","0.5703","10.34","2234.0","27.1","1571755054.251"
"$CST","267.0","14:37:54","52.20196","0.1168","23.0","0.0","0.0","12.0","34.6","5.7","0.001","0.8828","-0.3828","0.5","10.3","2225.0","27.1","1571755074.571"
"$CST","268.0","14:38:08","52.20198","0.11681","21.0","0.0","0.0","12.0","34.6","5.7","0.001","0.9062","-0.5391","0.6094","10.33","2216.0","27.1","1571755084.725"
"$CST","269.0","14:38:22","52.202","0.11682","18.0","0.0","0.0","12.0","34.6","5.7","0.001","0.6172","0.3203","0.4453","10.31","2184.0","27.1","1571755094.861"
"$CST","270.0","14:38:36","52.202","0.11683","19.0","0.0","0.0","12.0","34.6","5.7","0.001","0.0859","-0.4062","0.4375","10.29","2156.0","27.1","1571755115.16"
"$CST","271.0","14:38:50","52.20202","0.11683","22.0","0.0","0.0","11.0","34.7","5.6","0.001","0.8125","-0.1719","0.5312","10.33","2162.0","27.1","1571755125.31"
"$CST","272.0","14:39:04","52.20203","0.11684","25.0","0.0","0.0","12.0","34.7","5.7","0.001","0.7578","-0.0312","0.5938","10.31","2165.0","27.2","1571755135.472"
"$CST","273.0","14:39:18","52.20202","0.11687","23.0","0.0","0.0","12.0","34.7","5.7","0.001","0.5469","-0.0781","0.6172","10.32","2181.0","27.2","1571755155.748"
"$CST","274.0","14:39:32","52.20202","0.1169","21.0","0.0","0.0","12.0","34.8","5.7","0.001","0.9531","-0.3594","0.6172","10.31","2187.0","27.2","1571755165.875"
"$CST","275.0","14:39:46","52.20203","0.11692","23.0","0.0","0.0","11.0","34.8","5.7","0.001","0.6641","-0.5156","0.5938","10.32","2209.0","27.2","1571755186.226"
