"callsign","Counter","time","Latitude","Longitude","Altitude","HorizontalSpeed","Heading","Satellites","Temperature","BatteryVoltage","BatteryCurrent","gyro_x","gyro_y","gyro_z","accel_z","infrared","Temp.","timestamp"
"$CST","1971","19:18:34","52.20208","0.11677","00044","0","0","12","30.2","5.3","0.001","0.6797","-0.0234","0.6641","10.32","357.0","22.2","1572722313.767*A691"
"$CST","1972","19:18:48","52.20205","0.11675","00038","0","0","12","30.2","5.3","0.001","0.4219","-0.1719","0.5234","10.34","357.0","22.2","1572722323.915*C723"
"$CST","1973","19:19:02","52.20205","0.11672","00035","0","0","12","30.3","5.3","0.001","0.5078","0.1406","0.6875","10.34","357.0","22.2","1572722334.055*2655"
"$CST","1974","19:19:16","52.20202","0.11672","00029","0","0","12","30.3","5.3","0.001","0.4219","-0.1875","0.4297","10.33","357.0","22.2","1572722354.341*C48C"
"$CST","1975","19:19:30","52.20198","0.11673","00023","0","0","12","30.2","5.3","0.001","0.7422","-0.0078","0.7891","10.33","358.0","22.2","1572722364.488*FAD0"
"$CST","1976","19:19:44","52.20194","0.11677","00022","0","0","12","30.2","5.3","0.002","0.5781","0.1094","0.6953","10.33","357.0","22.2","1572722384.783*E9CF"
"$CST","1977","19:19:58","52.20195","0.11678","00022","0","0","12","30.2","5.3","0.001","0.75","-0.2109","0.7969","10.32","358.0","22.2","1572722394.922*2F72"
"$CST","1979","19:20:26","52.20199","0.11672","00021","0","0","12","30.2","5.3","0.001","0.8594","-0.2344","0.3672","10.32","358.0","22.2","1572722425.317*83A2"
"$CST","1980","19:20:40","52.20201","0.11672","00025","0","0","12","30.3","5.3","0.001","0.5703","-0.5938","0.5078","10.3","357.0","22.2","1572722435.482*BEB6"
"$CST","1981","19:20:54","52.20200","0.11677","00028","0","0","12","30.2","5.3","0.001","0.4922","-0.6094","0.6328","10.32","357.0","22.2","1572722445.648*A030"
"$CST","1982","19:21:08","52.20202","0.11679","00034","0","0","12","30.2","5.3","0.001","0.5","-0.2891","0.5781","10.29","358.0","22.2","1572722465.954*EA80"
"$CST","1983","19:21:22","52.20201","0.11682","00033","0","0","12","30.3","5.3","0.001","1.0","0.0859","0.5781","10.32","358.0","22.2","1572722476.068*0233"
"$CST","1984","19:21:35","52.20202","0.11682","00033","0","0","12","30.2","5.3","0.001","0.7656","0.1641","0.6641","10.31","358.0","22.2","1572722496.368*AFD3"
"$CST","1985","19:21:49","52.20202","0.11684","00034","0","0","11","30.2","5.3","0.002","0.6094","0.4375","0.6641","10.32","358.0","22.2","1572722506.487*597B"
"$CST","1986","19:22:03","52.20201","0.11684","00033","0","0","12","30.2","5.3","0.001","0.5312","-0.1875","0.6875","10.31","358.0","22.2","1572722516.614*952B"
"$CST","1987","19:22:17","52.20203","0.11684","00037","0","0","12","30.2","5.3","0.001","0.7344","-0.0312","0.8203","10.32","358.0","22.2","1572722536.922*4BCA"
"$CST","1988","19:22:31","52.20205","0.11685","00040","0","0","12","30.2","5.3","0.001","0.6953","-0.0781","0.4375","10.32","358.0","22.2","1572722547.042*DB22"
"$CST","1989","19:22:45","52.20206","0.11684","00043","0","0","12","30.2","5.3","0.001","0.6328","0.0391","0.5625","10.33","358.0","22.2","1572722557.187*34E6"
"$CST","1990","19:22:59","52.20209","0.11682","00043","0","0","12","30.2","5.3","0.001","0.6484","-0.0938","0.6641","10.31","358.0","22.2","1572722577.476*C016"
"$CST","1991","19:23:13","52.20211","0.11681","00044","0","0","12","30.2","5.3","0.001","0.4062","-0.2344","0.6094","10.31","358.0","22.2","1572722587.606*0FFE"
"$CST","1992","19:23:27","52.20211","0.11680","00045","0","0","12","30.2","5.3","0.001","0.5","0.0391","0.875","10.31","358.0","22.2","1572722607.923*0FF8"
"$CST","1994","19:23:55","52.20211","0.11679","00045","0","0","12","30.2","5.3","0.001","0.5","-0.2891","0.5469","10.33","358.0","22.2","1572722628.202*679C"
"$CST","1995","19:24:09","52.20211","0.11678","00044","0","0","12","30.2","5.3","0.001","0.4766","-0.5859","0.8047","10.3","359.0","22.2","1572722648.506*1F38"
"$CST","1996","19:24:23","52.20211","0.11677","00043","0","0","12","30.3","5.3","0.001","0.6094","-0.1484","0.8672","10.31","358.0","22.2","1572722658.64*A3EC"
"$CST","1997","19:24:37","52.20208","0.11679","00039","0","0","12","30.2","5.3","0.001","0.2031","0.0859","0.5859","10.32","358.0","22.2","1572722668.8*7E4D"
"$CST","1998","19:24:51","52.20205","0.11681","00034","0","0","12","30.2","5.3","0.001","0.8047","-0.1172","0.7969","10.31","358.0","22.2","1572722689.124*2065"
"$CST","1999","19:25:05","52.20201","0.11685","00025","0","0","12","30.2","5.3","0.001","0.8125","-0.1484","0.7109","10.31","358.0","22.2","1572722699.282*FA5C"
"$CST","2001","19:25:33","52.20205","0.11691","00039","0","0","12","30.2","5.3","0.001","0.2578","-0.1641","0.7109","10.33","357.0","22.2","1572722729.725*3401"
"$CST","2002","19:25:47","52.20205","0.11694","00040","0","0","12","30.2","5.3","0.002","0.5859","-0.0938","0.8047","10.33","358.0","22.2","1572722739.884*C2BC"
"$CST","2003","19:26:01","52.20205","0.11697","00041","0","0","12","30.2","5.3","0.001","0.6328","0.0703","0.5156","10.3","358.0","22.2","1572722760.118*031D"
"$CST","2004","19:26:14","52.20203","0.11698","00040","0","0","12","30.2","5.3","0.001","0.5","0.1094","0.6641","10.31","357.0","22.2","1572722770.284*97CC"
"$CST","2005","19:26:28","52.20203","0.11697","00041","0","0","12","30.2","5.3","0.001","0.9844","0.3906","0.3906","10.31","358.0","22.2","1572722780.429*0E42"
"$CST","2006","19:26:42","52.20205","0.11696","00042","0","0","12","30.2","5.3","0.001","0.6953","-0.2344","0.9141","10.29","358.0","22.2","1572722800.748*0774"
"$CST","2007","19:26:56","52.20208","0.11694","00045","0","0","12","30.2","5.3","0.001","0.6406","-0.4922","0.5703","10.33","357.0","22.2","1572722810.945*7061"
"$CST","2008","19:27:10","52.20210","0.11690","00046","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*789C"
"$CST","2009","19:27:24","52.20206","0.11687","00041","0","0","12","30.1","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*A75E"
"$CST","2010","19:27:35","52.20206","0.11691","00045","0","0","12","30.1","5.3","0.002","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*4E43"
"$CST","2011","19:27:48","52.20206","0.11692","00047","0","0","12","30.1","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*9800"
"$JGA5XQ@c2n6xZ@T((?E8h@ChG?)h"
"$CST","2012","19:28:00","52.20206","0.11692","00050","0","0","12","30.1","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*BE01"
"$CST","2013","19:28:14","52.20206","0.11690","00048","0","0","12","30.1","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*1006"
"$CST","2014","19:28:26","52.20205","0.11688","00046","0","0","12","30.1","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*8BC6"
"$CST","2015","19:28:37","52.20205","0.11687","00043","0","0","12","30.1","5.3","0.002","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*90FD"
"$5y@^rz/Kca}i*y4<BJ8BjVu#BH0dzLQH"
"$CST","2016","19:28:50","52.20200","0.11689","00037","0","0","12","30.1","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*0ADF"
"$CST","2017","19:29:03","52.20200","0.11689","00034","0","0","12","30.1","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*B959"
"$CST","2018","19:29:16","52.20200","0.11687","00034","0","0","12","30.1","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*AE11"
"$CST","2019","19:29:26","52.20202","0.11684","00037","0","0","12","30.1","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*A949"
"$CST","2020","19:29:39","52.20205","0.11679","00039","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*4BC4"
"$CST","2021","19:29:53","52.20205","0.11677","00038","0","0","12","30.1","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*4E60"
"$CST","2022","19:30:06","52.20205","0.11674","00037","0","0","12","30.1","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*C4E2"
"$CST","2023","19:30:17","52.20205","0.11672","00036","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*68CF"
"$CST","2024","19:30:28","52.20203","0.11671","00035","0","0","12","30.1","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*C622"
"$CST","2025","19:30:41","52.20203","0.11671","00034","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*625D"
"$CST","2026","19:30:54","52.20205","0.11668","00035","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*9855"
"$CST","2027","19:31:06","52.20206","0.11667","00035","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*C62E"
"$U5Q9-9r(el'Miq5o>Ga@m)=tR}nLJXY8*YqO]*EnOJH","rzU"
"$CST","2028","19:31:18","52.20208","0.11667","00035","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*24DA"
"$CST","2029","19:31:31","52.20208","0.11668","00033","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*C6FD"
"$CST","2030","19:31:44","52.20206","0.11668","00030","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*AA3A"
"$CST","2031","19:31:57","52.20203","0.11669","00025","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*CC59"
"$CST","2032","19:32:08","52.20201","0.11672","00019","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*D1FD"
"$CST","2033","19:32:21","52.20196","0.11673","00012","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*B9C1"
"$CST","2034","19:32:34","52.20195","0.11672","00013","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*74B1"
"$CST","2035","19:32:48","52.20198","0.11671","00018","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*CEB3"
"$CST","2036","19:32:58","52.20200","0.11670","00023","0","0","12","30.2","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*E93E"
"$CST","2037","19:33:11","52.20202","0.11668","00030","0","0","12","30.3","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*792A"
"$CST","2038","19:33:25","52.20203","0.11667","00030","0","0","12","30.3","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*1A0E"
"$CST","2039","19:33:38","52.20200","0.11668","00026","0","0","12","30.3","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*4BA3"
"$CST","2040","19:33:49","52.20201","0.11668","00027","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*18EB"
"$CST","2041","19:34:01","52.20200","0.11670","00026","0","0","12","30.3","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*C4F5"
"$CST","2042","19:34:16","52.20201","0.11674","00030","0","0","11","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*B19D"
"$CST","2043","19:34:30","52.20205","0.11674","00037","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*AEEB"
"$CST","2044","19:34:45","52.20210","0.11678","00043","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*48F9"
"$CST","2045","19:34:57","52.20215","0.11675","00051","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*F977"
"$CST","2046","19:35:10","52.20219","0.11674","00056","0","0","12","30.4","5.3","0.001",".2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*CF9E"
"$CST","2047","19:35:23","52.20218","0.11675","00054","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*9ADA"
"$CST","2048","19:35:38","52.20218","0.196V6&6FV6f&&VffF6vV&v&&&&Vv&v&&6&FF*0488"
"$CST","2049","19:35:52","52.20214","0.11668","00049","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*A999"
"$CST","2050","19:36:07","52.20212","0.11669","00045","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*DEDE"
"$U55Ht?el'Miq5o>Ga;SM4@2O\[z`WE'jhec"
"$CST","2051","19:36:21","52.20213","0.11668","00046","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*6D4A"
"$CST","2052","19:36:36","52.20209","0.11666","00041","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*9DD7"
"$CST","2053","19:36:49","52.20206","0.11668","00038","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*11CB"
"$CST","2054","19:37:04","52.20206","0.11672","00037","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*9F42"
"$CST","2055","19:37:19","52.20206","0.11677","00038","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*FD53"
"$CST","2056","19:37:32","52.20206","0.11677","00043","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*2723"
"$CST","2057","19:37:46","52.20206","0.11678","00046","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*AD26"
"$CST","2058","19:37:59","52.20206","0.11680","00047","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*9392"
"$CST","2059","19:38:13","52.20203","0.11682","00043","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*DD54"
"$CST","2060","19:38:28","52.20200","0.11682","00036","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*654A"
"$CST","2061","19:38:45","52.20198","0.11681","00026","0","0","12","30.4","5.3","0.002","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*00D0"
"$CST","2062","19:38:57","52.20198","0.11680","00023","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*3D9B"
"$CST","2063","19:39:10","52.20198","0.11678","00023","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*A531"
"$CST","2064","19:39:24","52.20200","0.11674","00026","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*FD07"
"$CST","2065","19:39:39","52.20198","0.11667","00026","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*B4DC"
"$CST","2066","19:39:52","52.20194","0.11657","00023","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*0AA9"
"$CST","2067","19:40:07","52.20194","0.11658","00021","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*CB53"
"$CST","2068","19:40:20","52.20194","0.11661","00020","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*10FD"
"$CST","2069","19:40:33","52.20194","0.11665","00018","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*5CF5"
"$CST","2070","19:40:48","52.20195","0.11669","00017","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*D266"
"$CST","2071","19:41:02","52.20196","0.11673","00017","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*5461"
"$CST","2072","19:41:15","52.20198","0.11673","00020","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*C659"
"$CST","2073","19:41:31","52.20197","0.11675","00017","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*CA2D"
"$CST","2074","19:41:48","52.20199","0.11677","00016","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*BDCD"
"$FZM2TeL-M-LCSKTm""SM\V8A(?}{tF{PX~f""^","}JC@hR2H@;m4"
"$CST","2075","19:41:59","52.20200","0.11677","00015","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*313E"
"$CST","2076","19:42:14","52.20203","0.11679","00015","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*51AF"
"$CST","2077","19:42:27","52.20205","0.11679","00019","0","0","12","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*7397"
"$CST","2078","19:42:44","52.20206","0.11679","00023","0","0","12","30.5","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*77F1"
"$CST","2079","19:42:56","52.20206","0.11678","00024","0","0","11","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*A89C"
"$CST","2080","19:43:09","52.20206","0.11677","00025","0","0","11","30.4","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*2E86"
"$Ru-PfS(()i)i@Qh4J((()(&)sIEdh&LI>w><X#1@q*N'1O""Tmw{+Z"
"$CST","2081","19:43:24","52.20206","0.11677","00024","0","0","12","30.5","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*4537"
"$CST","2082","19:43:37","52.20206","0.11677","00024","0","0","12","30.5","5.3","0.001","6.2891","21.0156","-16.4375","2.98","172.0","22.2","1572722831.244*EA9F"
